Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
34,2010-03-26,4291,2752,0,0,0,0,0,126.6050645,9.521,FALSO
35,2010-03-26,5234,2854,0,0,0,0,0,135.7073618,9.262,FALSO
36,2010-03-26,5576,2711,0,0,0,0,0,209.7870932,8.554,FALSO
37,2010-03-26,5576,2732,0,0,0,0,0,209.7870932,8.554,FALSO
38,2010-03-26,6006,3083,0,0,0,0,0,126.6050645,13.975,FALSO
39,2010-03-26,5483,2732,0,0,0,0,0,209.7870932,8.554,FALSO
40,2010-03-26,3951,2831,0,0,0,0,0,131.863129,5.892,FALSO
41,2010-03-26,323,2717,0,0,0,0,0,189.7195417,7.541,FALSO
42,2010-03-26,6005,298,0,0,0,0,0,126.6050645,9.765,FALSO
43,2010-03-26,5453,2732,0,0,0,0,0,203.0165945,9.521,FALSO
44,2010-03-26,4148,2819,0,0,0,0,0,126.6050645,8.119,FALSO
45,2010-03-26,5436,2854,0,0,0,0,0,181.9718697,8.992,FALSO
1,2010-04-02,6227,2719,0,0,0,0,0,210.8204499,7.808,FALSO
2,2010-04-02,6327,2719,0,0,0,0,0,210.4798874,8.2,FALSO
3,2010-04-02,6556,2719,0,0,0,0,0,214.1180803,7.343,FALSO
4,2010-04-02,4877,274,0,0,0,0,0,126.6034839,7.896,FALSO
5,2010-04-02,6318,2719,0,0,0,0,0,211.372888,6.465,FALSO
6,2010-04-02,6494,2719,0,0,0,0,0,212.3322805,7.092,FALSO
7,2010-04-02,3826,2725,0,0,0,0,0,189.7048215,8.963,FALSO
8,2010-04-02,6018,2719,0,0,0,0,0,214.164218,6.29,FALSO
9,2010-04-02,6521,2719,0,0,0,0,0,214.3465181,6.384,FALSO
10,2010-04-02,6366,3086,0,0,0,0,0,126.6034839,9.524,FALSO
11,2010-04-02,6616,2719,0,0,0,0,0,214.1180803,7.343,FALSO
12,2010-04-02,5984,3086,0,0,0,0,0,126.6034839,14.099,FALSO
13,2010-04-02,4215,2842,0,0,0,0,0,126.6034839,8.107,FALSO
14,2010-04-02,4774,285,0,0,0,0,0,181.8657537,8.899,FALSO
15,2010-04-02,4527,2957,0,0,0,0,0,131.9019677,8.185,FALSO
16,2010-04-02,3619,2725,0,0,0,0,0,189.7048215,6.842,FALSO
17,2010-04-02,3694,2842,0,0,0,0,0,126.6034839,6.635,FALSO
18,2010-04-02,4563,2826,0,0,0,0,0,131.9019677,9.269,FALSO
19,2010-04-02,4526,2957,0,0,0,0,0,131.9019677,8.185,FALSO
20,2010-04-02,51,285,0,0,0,0,0,204.0252842,7.856,FALSO
21,2010-04-02,6412,2719,0,0,0,0,0,210.4798874,8.2,FALSO
22,2010-04-02,4496,2826,0,0,0,0,0,135.7464988,8.348,FALSO
23,2010-04-02,405,2826,0,0,0,0,0,131.9019677,5.435,FALSO
24,2010-04-02,4522,2957,0,0,0,0,0,131.9019677,8.211,FALSO
25,2010-04-02,472,285,0,0,0,0,0,204.0252842,7.856,FALSO
26,2010-04-02,3653,2826,0,0,0,0,0,131.9019677,8.512,FALSO
27,2010-04-02,469,2957,0,0,0,0,0,135.7464988,8.058,FALSO
28,2010-04-02,5984,3086,0,0,0,0,0,126.6034839,14.099,FALSO
29,2010-04-02,4496,2826,0,0,0,0,0,131.9019677,10.16,FALSO
30,2010-04-02,6412,2719,0,0,0,0,0,210.4798874,8.2,FALSO
31,2010-04-02,6412,2719,0,0,0,0,0,210.4798874,8.2,FALSO
32,2010-04-02,4828,2725,0,0,0,0,0,189.7048215,8.963,FALSO
33,2010-04-02,6679,3086,0,0,0,0,0,126.6034839,9.849,FALSO
34,2010-04-02,5007,274,0,0,0,0,0,126.6034839,9.593,FALSO
35,2010-04-02,469,285,0,0,0,0,0,135.7464988,9.051,FALSO
36,2010-04-02,6343,2708,0,0,0,0,0,209.5938656,8.464,FALSO
37,2010-04-02,6343,2719,0,0,0,0,0,209.5938656,8.464,FALSO
38,2010-04-02,5984,3086,0,0,0,0,0,126.6034839,14.099,FALSO
39,2010-04-02,6331,2719,0,0,0,0,0,209.5938656,8.464,FALSO
40,2010-04-02,4139,2826,0,0,0,0,0,131.9019677,5.435,FALSO
41,2010-04-02,4131,2725,0,0,0,0,0,189.7048215,7.363,FALSO
42,2010-04-02,6366,3086,0,0,0,0,0,126.6034839,9.524,FALSO
43,2010-04-02,6219,2719,0,0,0,0,0,202.83803,9.593,FALSO
44,2010-04-02,4215,2842,0,0,0,0,0,126.6034839,7.972,FALSO
45,2010-04-02,4774,285,0,0,0,0,0,181.8657537,8.899,FALSO
1,2010-04-09,6586,277,0,0,0,0,0,210.6228574,7.808,FALSO
2,2010-04-09,6541,277,0,0,0,0,0,210.2831653,8.2,FALSO
3,2010-04-09,68,277,0,0,0,0,0,213.9120595,7.343,FALSO
4,2010-04-09,5416,2773,0,0,0,0,0,126.6019032,7.896,FALSO
5,2010-04-09,6519,277,0,0,0,0,0,211.1738835,6.465,FALSO
6,2010-04-09,6615,277,0,0,0,0,0,212.1308239,7.092,FALSO
7,2010-04-09,3379,275,0,0,0,0,0,189.6901012,8.963,FALSO
8,2010-04-09,5925,277,0,0,0,0,0,213.9580793,6.29,FALSO
9,2010-04-09,6495,277,0,0,0,0,0,214.1399135,6.384,FALSO
10,2010-04-09,6529,3004,0,0,0,0,0,126.6019032,9.524,FALSO
11,2010-04-09,6957,277,0,0,0,0,0,213.9120595,7.343,FALSO
12,2010-04-09,5925,309,0,0,0,0,0,126.6019032,14.099,FALSO
13,2010-04-09,3897,2877,0,0,0,0,0,126.6019032,8.107,FALSO
14,2010-04-09,6545,2869,0,0,0,0,0,181.7596377,8.899,FALSO
15,2010-04-09,5777,2992,0,0,0,0,0,131.9408065,8.185,FALSO
16,2010-04-09,3421,275,0,0,0,0,0,189.6901012,6.842,FALSO
17,2010-04-09,3405,2877,0,0,0,0,0,126.6019032,6.635,FALSO
18,2010-04-09,5991,2849,0,0,0,0,0,131.9408065,9.269,FALSO
19,2010-04-09,5566,2992,0,0,0,0,0,131.9408065,8.185,FALSO
20,2010-04-09,651,2869,0,0,0,0,0,203.8488134,7.856,FALSO
21,2010-04-09,6574,277,0,0,0,0,0,210.2831653,8.2,FALSO
22,2010-04-09,5706,2849,0,0,0,0,0,135.7856359,8.348,FALSO
23,2010-04-09,5682,2849,0,0,0,0,0,131.9408065,5.435,FALSO
24,2010-04-09,6206,2992,0,0,0,0,0,131.9408065,8.211,FALSO
25,2010-04-09,6136,2869,0,0,0,0,0,203.8488134,7.856,FALSO
26,2010-04-09,5013,2849,0,0,0,0,0,131.9408065,8.512,FALSO
27,2010-04-09,6262,2992,0,0,0,0,0,135.7856359,8.058,FALSO
28,2010-04-09,5925,309,0,0,0,0,0,126.6019032,14.099,FALSO
29,2010-04-09,5706,2849,0,0,0,0,0,131.9408065,10.16,FALSO
30,2010-04-09,6574,277,0,0,0,0,0,210.2831653,8.2,FALSO
31,2010-04-09,6574,277,0,0,0,0,0,210.2831653,8.2,FALSO
32,2010-04-09,4488,275,0,0,0,0,0,189.6901012,8.963,FALSO
33,2010-04-09,6843,3004,0,0,0,0,0,126.6019032,9.849,FALSO
34,2010-04-09,5126,2773,0,0,0,0,0,126.6019032,9.593,FALSO
35,2010-04-09,6262,2869,0,0,0,0,0,135.7856359,9.051,FALSO
36,2010-04-09,6854,2743,0,0,0,0,0,209.400638,8.464,FALSO
37,2010-04-09,6854,277,0,0,0,0,0,209.400638,8.464,FALSO
38,2010-04-09,5925,309,0,0,0,0,0,126.6019032,14.099,FALSO
39,2010-04-09,6815,277,0,0,0,0,0,209.400638,8.464,FALSO
40,2010-04-09,5431,2849,0,0,0,0,0,131.9408065,5.435,FALSO
41,2010-04-09,373,275,0,0,0,0,0,189.6901012,7.363,FALSO
42,2010-04-09,6529,3004,0,0,0,0,0,126.6019032,9.524,FALSO
43,2010-04-09,6437,277,0,0,0,0,0,202.6594654,9.593,FALSO
44,2010-04-09,3897,2877,0,0,0,0,0,126.6019032,7.972,FALSO
45,2010-04-09,6545,2869,0,0,0,0,0,181.7596377,8.899,FALSO
1,2010-04-16,6632,2808,0,0,0,0,0,210.4887,7.808,FALSO
2,2010-04-16,6807,2808,0,0,0,0,0,210.1495463,8.2,FALSO
3,2010-04-16,6698,2808,0,0,0,0,0,213.7726889,7.343,FALSO
4,2010-04-16,5623,281,0,0,0,0,0,126.5621,7.896,FALSO
5,2010-04-16,653,2808,0,0,0,0,0,211.0388528,6.465,FALSO
6,2010-04-16,6568,2808,0,0,0,0,0,211.9942765,7.092,FALSO
7,2010-04-16,4189,2765,0,0,0,0,0,189.6628845,8.963,FALSO
8,2010-04-16,6266,2808,0,0,0,0,0,213.8186357,6.29,FALSO
9,2010-04-16,6609,2808,0,0,0,0,0,214.0001817,6.384,FALSO
10,2010-04-16,6974,3109,0,0,0,0,0,126.5621,9.524,FALSO
11,2010-04-16,6781,2808,0,0,0,0,0,213.7726889,7.343,FALSO
12,2010-04-16,6495,3109,0,0,0,0,0,126.5621,14.099,FALSO
13,2010-04-16,5039,2915,0,0,0,0,0,126.5621,8.107,FALSO
14,2010-04-16,5428,2899,0,0,0,0,0,181.6924769,8.899,FALSO
15,2010-04-16,4963,301,0,0,0,0,0,131.9809,8.185,FALSO
16,2010-04-16,4569,2765,0,0,0,0,0,189.6628845,6.842,FALSO
17,2010-04-16,4522,2915,0,0,0,0,0,126.5621,6.635,FALSO
18,2010-04-16,5026,2885,0,0,0,0,0,131.9809,9.269,FALSO
19,2010-04-16,4967,301,0,0,0,0,0,131.9809,8.185,FALSO
20,2010-04-16,5543,2899,0,0,0,0,0,203.7307486,7.856,FALSO
21,2010-04-16,6787,2808,0,0,0,0,0,210.1495463,8.2,FALSO
22,2010-04-16,5114,2885,0,0,0,0,0,135.82725,8.348,FALSO
23,2010-04-16,4425,2885,0,0,0,0,0,131.9809,5.435,FALSO
24,2010-04-16,5108,301,0,0,0,0,0,131.9809,8.211,FALSO
25,2010-04-16,5216,2899,0,0,0,0,0,203.7307486,7.856,FALSO
26,2010-04-16,366,2885,0,0,0,0,0,131.9809,8.512,FALSO
27,2010-04-16,5495,301,0,0,0,0,0,135.82725,8.058,FALSO
28,2010-04-16,6495,3109,0,0,0,0,0,126.5621,14.099,FALSO
29,2010-04-16,5114,2885,0,0,0,0,0,131.9809,10.16,FALSO
30,2010-04-16,6787,2808,0,0,0,0,0,210.1495463,8.2,FALSO
31,2010-04-16,6787,2808,0,0,0,0,0,210.1495463,8.2,FALSO
32,2010-04-16,5349,2765,0,0,0,0,0,189.6628845,8.963,FALSO
33,2010-04-16,7244,3109,0,0,0,0,0,126.5621,9.849,FALSO
34,2010-04-16,5918,281,0,0,0,0,0,126.5621,9.593,FALSO
35,2010-04-16,5495,2899,0,0,0,0,0,135.82725,9.051,FALSO
36,2010-04-16,6674,2769,0,0,0,0,0,209.2691428,8.464,FALSO
37,2010-04-16,6674,2808,0,0,0,0,0,209.2691428,8.464,FALSO
38,2010-04-16,6495,3109,0,0,0,0,0,126.5621,14.099,FALSO
39,2010-04-16,6633,2808,0,0,0,0,0,209.2691428,8.464,FALSO
40,2010-04-16,433,2885,0,0,0,0,0,131.9809,5.435,FALSO
41,2010-04-16,4679,2765,0,0,0,0,0,189.6628845,7.363,FALSO
42,2010-04-16,6974,3109,0,0,0,0,0,126.5621,9.524,FALSO
43,2010-04-16,6946,2808,0,0,0,0,0,202.5351571,9.593,FALSO
44,2010-04-16,5039,2915,0,0,0,0,0,126.5621,7.972,FALSO
45,2010-04-16,5428,2899,0,0,0,0,0,181.6924769,8.899,FALSO
1,2010-04-23,6484,2795,0,0,0,0,0,210.4391228,7.808,FALSO
2,2010-04-23,6511,2795,0,0,0,0,0,210.1000648,8.2,FALSO
3,2010-04-23,6787,2795,0,0,0,0,0,213.7221852,7.343,FALSO
4,2010-04-23,5687,2805,0,0,0,0,0,126.4713333,7.896,FALSO
5,2010-04-23,6513,2795,0,0,0,0,0,210.9891204,6.465,FALSO
6,2010-04-23,6411,2795,0,0,0,0,0,211.9442745,7.092,FALSO
7,2010-04-23,4307,2776,0,0,0,0,0,189.6190057,8.963,FALSO
8,2010-04-23,561,2795,0,0,0,0,0,213.768119,6.29,FALSO
9,2010-04-23,6126,2795,0,0,0,0,0,213.9496138,6.384,FALSO
10,2010-04-23,6642,305,0,0,0,0,0,126.4713333,9.524,FALSO
11,2010-04-23,6837,2795,0,0,0,0,0,213.7221852,7.343,FALSO
12,2010-04-23,6455,305,0,0,0,0,0,126.4713333,14.099,FALSO
13,2010-04-23,5566,2936,0,0,0,0,0,126.4713333,8.107,FALSO
14,2010-04-23,5347,2902,0,0,0,0,0,181.6772564,8.899,FALSO
15,2010-04-23,4654,3021,0,0,0,0,0,132.0226667,8.185,FALSO
16,2010-04-23,449,2776,0,0,0,0,0,189.6190057,6.842,FALSO
17,2010-04-23,5225,2936,0,0,0,0,0,126.4713333,6.635,FALSO
18,2010-04-23,503,2895,0,0,0,0,0,132.0226667,9.269,FALSO
19,2010-04-23,4687,3021,0,0,0,0,0,132.0226667,8.185,FALSO
20,2010-04-23,5065,2902,0,0,0,0,0,203.6905586,7.856,FALSO
21,2010-04-23,6421,2795,0,0,0,0,0,210.1000648,8.2,FALSO
22,2010-04-23,5104,2895,0,0,0,0,0,135.8721667,8.348,FALSO
23,2010-04-23,464,2895,0,0,0,0,0,132.0226667,5.435,FALSO
24,2010-04-23,5107,3021,0,0,0,0,0,132.0226667,8.211,FALSO
25,2010-04-23,4612,2902,0,0,0,0,0,203.6905586,7.856,FALSO
26,2010-04-23,3968,2895,0,0,0,0,0,132.0226667,8.512,FALSO
27,2010-04-23,5391,3021,0,0,0,0,0,135.8721667,8.058,FALSO
28,2010-04-23,6455,305,0,0,0,0,0,126.4713333,14.099,FALSO
29,2010-04-23,5104,2895,0,0,0,0,0,132.0226667,10.16,FALSO
30,2010-04-23,6421,2795,0,0,0,0,0,210.1000648,8.2,FALSO
31,2010-04-23,6421,2795,0,0,0,0,0,210.1000648,8.2,FALSO
32,2010-04-23,5006,2776,0,0,0,0,0,189.6190057,8.963,FALSO
33,2010-04-23,7159,305,0,0,0,0,0,126.4713333,9.849,FALSO
34,2010-04-23,5504,2805,0,0,0,0,0,126.4713333,9.593,FALSO
35,2010-04-23,5391,2902,0,0,0,0,0,135.8721667,9.051,FALSO
36,2010-04-23,6803,2762,0,0,0,0,0,209.2199574,8.464,FALSO
37,2010-04-23,6803,2795,0,0,0,0,0,209.2199574,8.464,FALSO
38,2010-04-23,6455,305,0,0,0,0,0,126.4713333,14.099,FALSO
39,2010-04-23,6764,2795,0,0,0,0,0,209.2199574,8.464,FALSO
40,2010-04-23,4585,2895,0,0,0,0,0,132.0226667,5.435,FALSO
41,2010-04-23,4529,2776,0,0,0,0,0,189.6190057,7.363,FALSO
42,2010-04-23,6642,305,0,0,0,0,0,126.4713333,9.524,FALSO
43,2010-04-23,6271,2795,0,0,0,0,0,202.4831905,9.593,FALSO
44,2010-04-23,5566,2936,0,0,0,0,0,126.4713333,7.972,FALSO
45,2010-04-23,5347,2902,0,0,0,0,0,181.6772564,8.899,FALSO
1,2010-04-30,6741,278,0,0,0,0,0,210.3895456,7.808,FALSO
2,2010-04-30,6698,278,0,0,0,0,0,210.0505833,8.2,FALSO
3,2010-04-30,7024,278,0,0,0,0,0,213.6716815,7.343,FALSO
4,2010-04-30,5304,2787,0,0,0,0,0,126.3805667,7.896,FALSO
5,2010-04-30,6753,278,0,0,0,0,0,210.939388,6.465,FALSO
6,2010-04-30,6891,278,0,0,0,0,0,211.8942725,7.092,FALSO
7,2010-04-30,3899,2766,0,0,0,0,0,189.575127,8.963,FALSO
8,2010-04-30,6101,278,0,0,0,0,0,213.7176024,6.29,FALSO
9,2010-04-30,6607,278,0,0,0,0,0,213.8990459,6.384,FALSO
10,2010-04-30,6976,3105,0,0,0,0,0,126.3805667,9.524,FALSO
11,2010-04-30,7113,278,0,0,0,0,0,213.6716815,7.343,FALSO
12,2010-04-30,6738,3105,0,0,0,0,0,126.3805667,14.099,FALSO
13,2010-04-30,4833,2941,0,0,0,0,0,126.3805667,8.107,FALSO
14,2010-04-30,5315,2921,0,0,0,0,0,181.6620359,8.899,FALSO
15,2010-04-30,4909,3042,0,0,0,0,0,132.0644333,8.185,FALSO
16,2010-04-30,3775,2766,0,0,0,0,0,189.575127,6.842,FALSO
17,2010-04-30,4382,2941,0,0,0,0,0,126.3805667,6.635,FALSO
18,2010-04-30,5112,2935,0,0,0,0,0,132.0644333,9.269,FALSO
19,2010-04-30,4989,3042,0,0,0,0,0,132.0644333,8.185,FALSO
20,2010-04-30,5475,2921,0,0,0,0,0,203.6503685,7.856,FALSO
21,2010-04-30,6693,278,0,0,0,0,0,210.0505833,8.2,FALSO
22,2010-04-30,5096,2935,0,0,0,0,0,135.9170833,8.348,FALSO
23,2010-04-30,4547,2935,0,0,0,0,0,132.0644333,5.435,FALSO
24,2010-04-30,5148,3042,0,0,0,0,0,132.0644333,8.211,FALSO
25,2010-04-30,5097,2921,0,0,0,0,0,203.6503685,7.856,FALSO
26,2010-04-30,4056,2935,0,0,0,0,0,132.0644333,8.512,FALSO
27,2010-04-30,5355,3042,0,0,0,0,0,135.9170833,8.058,FALSO
28,2010-04-30,6738,3105,0,0,0,0,0,126.3805667,14.099,FALSO
29,2010-04-30,5096,2935,0,0,0,0,0,132.0644333,10.16,FALSO
30,2010-04-30,6693,278,0,0,0,0,0,210.0505833,8.2,FALSO
31,2010-04-30,6693,278,0,0,0,0,0,210.0505833,8.2,FALSO
32,2010-04-30,4751,2766,0,0,0,0,0,189.575127,8.963,FALSO
33,2010-04-30,7329,3105,0,0,0,0,0,126.3805667,9.849,FALSO
34,2010-04-30,5658,2787,0,0,0,0,0,126.3805667,9.593,FALSO
35,2010-04-30,5355,2921,0,0,0,0,0,135.9170833,9.051,FALSO
36,2010-04-30,709,2725,0,0,0,0,0,209.170772,8.464,FALSO
37,2010-04-30,709,278,0,0,0,0,0,209.170772,8.464,FALSO
38,2010-04-30,6738,3105,0,0,0,0,0,126.3805667,14.099,FALSO
39,2010-04-30,7003,278,0,0,0,0,0,209.170772,8.464,FALSO
40,2010-04-30,465,2935,0,0,0,0,0,132.0644333,5.435,FALSO
41,2010-04-30,402,2766,0,0,0,0,0,189.575127,7.363,FALSO
42,2010-04-30,6976,3105,0,0,0,0,0,126.3805667,9.524,FALSO
43,2010-04-30,6691,278,0,0,0,0,0,202.4312238,9.593,FALSO
44,2010-04-30,4833,2941,0,0,0,0,0,126.3805667,7.972,FALSO
45,2010-04-30,5315,2921,0,0,0,0,0,181.6620359,8.899,FALSO
1,2010-05-07,7255,2835,0,0,0,0,0,210.3399684,7.808,FALSO
2,2010-05-07,7128,2835,0,0,0,0,0,210.0011018,8.2,FALSO
3,2010-05-07,7347,2835,0,0,0,0,0,213.6211778,7.343,FALSO
4,2010-05-07,5677,2836,0,0,0,0,0,126.2898,7.896,FALSO
5,2010-05-07,7153,2835,0,0,0,0,0,210.8896556,6.465,FALSO
6,2010-05-07,7368,2835,0,0,0,0,0,211.8442706,7.092,FALSO
7,2010-05-07,4007,2771,0,0,0,0,0,189.5312483,8.963,FALSO
8,2010-05-07,6268,2835,0,0,0,0,0,213.6670857,6.29,FALSO
9,2010-05-07,6858,2835,0,0,0,0,0,213.848478,6.384,FALSO
10,2010-05-07,7106,3127,0,0,0,0,0,126.2898,9.524,FALSO
11,2010-05-07,7557,2835,0,0,0,0,0,213.6211778,7.343,FALSO
12,2010-05-07,7015,3127,0,0,0,0,0,126.2898,14.099,FALSO
13,2010-05-07,4442,2948,0,0,0,0,0,126.2898,8.107,FALSO
14,2010-05-07,7075,2966,0,0,0,0,0,181.6468154,8.899,FALSO
15,2010-05-07,6316,3095,0,0,0,0,0,132.1062,8.185,FALSO
16,2010-05-07,3743,2771,0,0,0,0,0,189.5312483,6.842,FALSO
17,2010-05-07,4026,2948,0,0,0,0,0,126.2898,6.635,FALSO
18,2010-05-07,6564,2981,0,0,0,0,0,132.1062,9.269,FALSO
19,2010-05-07,6254,3095,0,0,0,0,0,132.1062,8.185,FALSO
20,2010-05-07,6674,2966,0,0,0,0,0,203.6101784,7.856,FALSO
21,2010-05-07,7087,2835,0,0,0,0,0,210.0011018,8.2,FALSO
22,2010-05-07,6381,2981,0,0,0,0,0,135.962,8.348,FALSO
23,2010-05-07,6104,2981,0,0,0,0,0,132.1062,5.435,FALSO
24,2010-05-07,6665,3095,0,0,0,0,0,132.1062,8.211,FALSO
25,2010-05-07,6367,2966,0,0,0,0,0,203.6101784,7.856,FALSO
26,2010-05-07,5472,2981,0,0,0,0,0,132.1062,8.512,FALSO
27,2010-05-07,6902,3095,0,0,0,0,0,135.962,8.058,FALSO
28,2010-05-07,7015,3127,0,0,0,0,0,126.2898,14.099,FALSO
29,2010-05-07,6381,2981,0,0,0,0,0,132.1062,10.16,FALSO
30,2010-05-07,7087,2835,0,0,0,0,0,210.0011018,8.2,FALSO
31,2010-05-07,7087,2835,0,0,0,0,0,210.0011018,8.2,FALSO
32,2010-05-07,4894,2771,0,0,0,0,0,189.5312483,8.963,FALSO
33,2010-05-07,754,3127,0,0,0,0,0,126.2898,9.849,FALSO
34,2010-05-07,5739,2836,0,0,0,0,0,126.2898,9.593,FALSO
35,2010-05-07,6902,2966,0,0,0,0,0,135.962,9.051,FALSO
36,2010-05-07,7556,2786,0,0,0,0,0,209.1215867,8.464,FALSO
37,2010-05-07,7556,2835,0,0,0,0,0,209.1215867,8.464,FALSO
38,2010-05-07,7015,3127,0,0,0,0,0,126.2898,14.099,FALSO
39,2010-05-07,7486,2835,0,0,0,0,0,209.1215867,8.464,FALSO
40,2010-05-07,6005,2981,0,0,0,0,0,132.1062,5.435,FALSO
41,2010-05-07,415,2771,0,0,0,0,0,189.5312483,7.363,FALSO
42,2010-05-07,7106,3127,0,0,0,0,0,126.2898,9.524,FALSO
43,2010-05-07,6716,2835,0,0,0,0,0,202.3792571,9.593,FALSO
44,2010-05-07,4442,2948,0,0,0,0,0,126.2898,7.972,FALSO
45,2010-05-07,7075,2966,0,0,0,0,0,181.6468154,8.899,FALSO
1,2010-05-14,7478,2854,0,0,0,0,0,210.3374261,7.808,FALSO
2,2010-05-14,7331,2854,0,0,0,0,0,209.9984585,8.2,FALSO
3,2010-05-14,7718,2854,0,0,0,0,0,213.6196139,7.343,FALSO
4,2010-05-14,6235,2845,0,0,0,0,0,126.2085484,7.896,FALSO
5,2010-05-14,7479,2854,0,0,0,0,0,210.8872772,6.465,FALSO
6,2010-05-14,7495,2854,0,0,0,0,0,211.8421769,7.092,FALSO
7,2010-05-14,4141,2788,0,0,0,0,0,189.4904116,8.963,FALSO
8,2010-05-14,6135,2854,0,0,0,0,0,213.6655355,6.29,FALSO
9,2010-05-14,7053,2854,0,0,0,0,0,213.8469819,6.384,FALSO
10,2010-05-14,7388,3145,0,0,0,0,0,126.2085484,9.524,FALSO
11,2010-05-14,7764,2854,0,0,0,0,0,213.6196139,7.343,FALSO
12,2010-05-14,6844,3145,0,0,0,0,0,126.2085484,14.099,FALSO
13,2010-05-14,5015,2962,0,0,0,0,0,126.2085484,8.107,FALSO
14,2010-05-14,5426,2982,0,0,0,0,0,181.6612792,8.899,FALSO
15,2010-05-14,4713,3112,0,0,0,0,0,132.152129,8.185,FALSO
16,2010-05-14,4126,2788,0,0,0,0,0,189.4904116,6.842,FALSO
17,2010-05-14,4728,2962,0,0,0,0,0,126.2085484,6.635,FALSO
18,2010-05-14,499,2983,0,0,0,0,0,132.152129,9.269,FALSO
19,2010-05-14,4653,3112,0,0,0,0,0,132.152129,8.185,FALSO
20,2010-05-14,5591,2982,0,0,0,0,0,203.6133915,7.856,FALSO
21,2010-05-14,7308,2854,0,0,0,0,0,209.9984585,8.2,FALSO
22,2010-05-14,5099,2983,0,0,0,0,0,136.010394,8.348,FALSO
23,2010-05-14,4533,2983,0,0,0,0,0,132.152129,5.435,FALSO
24,2010-05-14,5131,3112,0,0,0,0,0,132.152129,8.211,FALSO
25,2010-05-14,5027,2982,0,0,0,0,0,203.6133915,7.856,FALSO
26,2010-05-14,3908,2983,0,0,0,0,0,132.152129,8.512,FALSO
27,2010-05-14,5382,3112,0,0,0,0,0,136.010394,8.058,FALSO
28,2010-05-14,6844,3145,0,0,0,0,0,126.2085484,14.099,FALSO
29,2010-05-14,5099,2983,0,0,0,0,0,132.152129,10.16,FALSO
30,2010-05-14,7308,2854,0,0,0,0,0,209.9984585,8.2,FALSO
31,2010-05-14,7308,2854,0,0,0,0,0,209.9984585,8.2,FALSO
32,2010-05-14,4642,2788,0,0,0,0,0,189.4904116,8.963,FALSO
33,2010-05-14,768,3145,0,0,0,0,0,126.2085484,9.849,FALSO
34,2010-05-14,6074,2845,0,0,0,0,0,126.2085484,9.593,FALSO
35,2010-05-14,5382,2982,0,0,0,0,0,136.010394,9.051,FALSO
36,2010-05-14,7753,2805,0,0,0,0,0,209.118536,8.464,FALSO
37,2010-05-14,7753,2854,0,0,0,0,0,209.118536,8.464,FALSO
38,2010-05-14,6844,3145,0,0,0,0,0,126.2085484,14.099,FALSO
39,2010-05-14,7749,2854,0,0,0,0,0,209.118536,8.464,FALSO
40,2010-05-14,455,2983,0,0,0,0,0,132.152129,5.435,FALSO
41,2010-05-14,4023,2788,0,0,0,0,0,189.4904116,7.363,FALSO
42,2010-05-14,7388,3145,0,0,0,0,0,126.2085484,9.524,FALSO
43,2010-05-14,7214,2854,0,0,0,0,0,202.3705092,9.593,FALSO
44,2010-05-14,5015,2962,0,0,0,0,0,126.2085484,7.972,FALSO
45,2010-05-14,5426,2982,0,0,0,0,0,181.6612792,8.899,FALSO
1,2010-05-21,7644,2826,0,0,0,0,0,210.6170934,7.808,FALSO
2,2010-05-21,7483,2826,0,0,0,0,0,210.2768443,8.2,FALSO
3,2010-05-21,7581,2826,0,0,0,0,0,213.9116886,7.343,FALSO
4,2010-05-21,674,282,0,0,0,0,0,126.1843871,7.896,FALSO
5,2010-05-21,752,2826,0,0,0,0,0,211.169023,6.465,FALSO
6,2010-05-21,748,2826,0,0,0,0,0,212.1275324,7.092,FALSO
7,2010-05-21,466,2776,0,0,0,0,0,189.467827,8.963,FALSO
8,2010-05-21,6603,2826,0,0,0,0,0,213.9577839,6.29,FALSO
9,2010-05-21,715,2826,0,0,0,0,0,214.1399162,6.384,FALSO
10,2010-05-21,7832,312,0,0,0,0,0,126.1843871,9.524,FALSO
11,2010-05-21,7697,2826,0,0,0,0,0,213.9116886,7.343,FALSO
12,2010-05-21,762,312,0,0,0,0,0,126.1843871,14.099,FALSO
13,2010-05-21,5771,295,0,0,0,0,0,126.1843871,8.107,FALSO
14,2010-05-21,6262,2958,0,0,0,0,0,181.8538486,8.899,FALSO
15,2010-05-21,5909,3096,0,0,0,0,0,132.2230323,8.185,FALSO
16,2010-05-21,4734,2776,0,0,0,0,0,189.467827,6.842,FALSO
17,2010-05-21,5394,295,0,0,0,0,0,126.1843871,6.635,FALSO
18,2010-05-21,6027,2961,0,0,0,0,0,132.2230323,9.269,FALSO
19,2010-05-21,5753,3096,0,0,0,0,0,132.2230323,8.185,FALSO
20,2010-05-21,6038,2958,0,0,0,0,0,203.8770235,7.856,FALSO
21,2010-05-21,7424,2826,0,0,0,0,0,210.2768443,8.2,FALSO
22,2010-05-21,5999,2961,0,0,0,0,0,136.0796521,8.348,FALSO
23,2010-05-21,5794,2961,0,0,0,0,0,132.2230323,5.435,FALSO
24,2010-05-21,6044,3096,0,0,0,0,0,132.2230323,8.211,FALSO
25,2010-05-21,5717,2958,0,0,0,0,0,203.8770235,7.856,FALSO
